,index,ID,Age,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Income,marital_Single,marital_Married,marital_Together,marital_Divorced,marital_Widow,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Customer_Days,Complain,MntTotal,MntRegularProds,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmpOverall,Response
662,662,5084,49,False,False,True,False,False,58330.0,False,False,False,False,True,0,1,87,4,3865,0,1064,913,445,53,213,104,98,151,1,6,4,13,0,0
663,663,1777,44,False,True,False,False,False,25965.0,False,True,False,False,False,0,0,29,8,4339,0,74,63,2,2,11,41,7,11,1,2,0,3,0,0
664,664,8162,68,False,False,False,True,False,14661.0,False,False,True,False,False,0,0,88,6,4223,0,26,24,4,1,11,6,2,2,1,1,0,3,0,0
665,665,10826,65,False,False,True,False,False,18690.0,False,True,False,False,False,0,0,77,8,4227,0,60,41,6,1,7,23,4,19,1,1,1,2,0,0
666,666,8754,50,False,False,False,False,True,45068.0,False,False,True,False,False,0,1,25,7,4088,0,20,17,14,0,3,0,0,3,1,1,0,2,0,0
667,667,1987,37,False,True,False,False,False,21063.0,True,False,False,False,False,1,0,34,6,3956,0,59,44,1,10,11,19,3,15,2,2,0,3,0,0
668,668,11007,56,False,False,False,False,True,29187.0,False,True,False,False,False,1,0,43,8,4095,0,34,32,26,0,6,0,0,2,1,1,0,3,0,0
669,669,7426,53,True,False,False,False,False,54690.0,False,True,False,False,False,1,1,76,3,3913,0,198,180,111,16,37,7,9,18,3,3,1,5,0,0
670,670,9153,60,False,False,False,False,True,59304.0,False,True,False,False,False,0,1,81,5,4014,0,1048,1038,418,61,428,80,51,10,3,7,8,10,0,0
671,671,10379,62,False,False,False,True,False,59247.0,True,False,False,False,False,0,2,87,6,3912,0,574,491,327,9,122,19,14,83,5,5,2,9,0,0
672,672,9204,54,False,False,True,False,False,66731.0,False,False,False,False,True,0,1,33,3,4334,0,1029,888,371,159,194,58,106,141,4,4,3,6,0,0
673,673,3197,44,False,False,True,False,False,77353.0,False,True,False,False,False,0,1,38,4,3874,0,670,611,275,59,107,69,101,59,2,6,4,8,0,0
674,674,2920,49,False,False,False,False,True,52614.0,True,False,False,False,False,0,1,63,8,4254,0,990,952,789,0,142,12,9,38,2,2,4,8,0,0
675,675,6961,50,False,False,True,False,False,26751.0,False,True,False,False,False,2,0,26,8,3717,0,11,10,1,1,5,0,3,1,1,1,0,2,0,0
676,676,4673,61,False,False,False,False,True,81300.0,False,True,False,False,False,0,1,17,5,4286,0,1241,1205,1004,12,145,32,12,36,3,10,3,5,1,1
677,677,9937,45,False,False,True,False,False,70337.0,True,False,False,False,False,0,0,75,1,3857,0,576,485,187,81,149,25,43,91,1,2,2,12,0,0
678,678,8779,39,True,False,False,False,False,36145.0,False,True,False,False,False,1,0,13,9,4057,0,172,154,56,4,76,17,1,18,4,4,1,3,1,1
679,679,9596,44,False,False,False,False,True,65295.0,True,False,False,False,False,0,0,19,2,3867,0,664,658,365,32,117,34,110,6,1,3,3,13,0,0
680,680,2891,61,False,False,True,False,False,68118.0,False,False,False,True,False,0,1,51,6,3933,0,928,774,595,23,123,10,23,154,2,8,9,4,0,0
681,681,4910,57,False,False,True,False,False,68743.0,False,False,False,True,False,0,0,81,7,4347,0,2074,1959,1132,134,384,175,134,115,1,11,5,13,0,0
682,682,75,42,True,False,False,False,False,41039.0,False,False,True,False,False,0,0,32,8,4018,0,467,422,34,11,137,179,61,45,1,8,1,5,0,0
683,683,10120,69,False,False,True,False,False,38946.0,False,False,True,False,False,0,1,84,5,3927,0,257,216,116,6,82,6,6,41,2,3,1,6,0,0
684,684,6327,57,False,False,True,False,False,65777.0,False,False,True,False,False,0,0,87,1,3871,0,1146,1092,565,32,435,28,32,54,1,2,8,6,0,0
685,685,10142,48,False,False,False,False,True,66476.0,False,False,False,True,False,0,1,99,4,4158,0,689,611,372,18,126,47,48,78,2,5,2,11,0,0
686,686,9826,52,False,False,False,False,True,86857.0,True,False,False,False,False,0,0,96,2,4334,0,2114,2074,899,102,838,133,102,40,1,5,6,10,0,1
687,687,1501,42,False,False,False,False,True,160803.0,False,True,False,False,False,0,0,21,0,4373,0,1717,1713,55,16,1622,17,3,4,15,0,28,1,0,0
688,688,10767,35,False,False,False,False,True,77845.0,False,False,True,False,False,0,0,40,1,3723,0,1346,1320,760,40,480,0,40,26,1,3,5,12,2,0
689,689,7279,55,False,False,False,False,True,69476.0,False,False,True,False,False,0,0,3,2,3951,0,1044,977,260,86,559,63,9,67,1,4,6,4,0,0
690,690,7230,64,False,False,False,False,True,50611.0,False,False,False,True,False,0,1,98,6,4312,0,493,489,459,0,24,6,0,4,6,4,5,7,1,1
691,691,143,54,False,False,True,False,False,61209.0,True,False,False,False,False,0,0,73,2,3987,0,957,858,466,0,224,119,49,99,1,5,3,4,0,0
692,692,450,66,False,False,False,True,False,42315.0,False,False,True,False,False,0,1,90,3,4031,0,270,190,67,15,80,17,11,80,3,1,4,4,0,0
693,693,9316,72,False,True,False,False,False,13084.0,False,False,True,False,False,0,0,29,6,3918,0,29,19,2,0,7,3,7,10,1,1,0,3,0,0
694,694,6379,75,False,False,False,True,False,47570.0,False,False,False,False,True,1,1,3,7,4075,0,121,90,67,1,20,0,2,31,3,2,2,2,0,1
695,695,9239,63,False,False,False,True,False,61923.0,False,True,False,False,False,0,2,94,3,4017,0,126,120,92,4,18,3,3,6,1,2,1,4,0,0
696,696,8315,29,False,False,True,False,False,34824.0,True,False,False,False,False,0,0,65,6,3774,0,23,19,4,2,11,2,0,4,1,1,0,2,0,0
697,697,2868,75,False,False,False,False,True,26518.0,True,False,False,False,False,1,1,33,8,4126,0,57,55,20,1,28,3,3,2,3,2,0,3,0,1
698,698,10888,63,False,False,True,False,False,45938.0,True,False,False,False,False,0,0,46,6,3917,0,636,607,273,11,178,62,83,29,2,8,4,6,0,0
699,699,1277,64,False,False,True,False,False,78468.0,False,False,True,False,False,0,0,29,4,3760,0,1004,970,434,22,388,104,22,34,1,10,7,10,1,0
700,700,9977,51,False,False,True,False,False,78901.0,False,False,False,True,False,0,1,99,4,3964,0,734,700,321,11,309,33,26,34,3,9,3,5,0,0
701,701,10196,46,False,False,True,False,False,71427.0,False,True,False,False,False,2,0,26,4,3788,0,614,591,212,123,177,15,64,23,2,8,2,8,0,0
702,702,6384,46,False,False,True,False,False,71022.0,False,False,False,True,False,0,1,30,8,3817,0,1453,1211,909,12,278,0,12,242,3,5,2,11,1,0
703,703,8029,36,False,False,False,True,False,90247.0,True,False,False,False,False,0,0,27,1,3740,0,1621,1605,1184,32,352,21,16,16,1,3,4,7,3,1
704,704,968,56,False,False,False,True,False,41335.0,False,False,False,True,False,1,0,24,7,3864,0,187,182,112,19,21,16,14,5,3,4,1,4,0,0
705,705,6988,38,False,False,True,False,False,71952.0,False,True,False,False,False,1,0,93,4,4214,0,1443,1350,656,80,455,52,107,93,2,8,4,8,2,0
706,706,4472,54,False,False,False,False,True,35682.0,False,False,False,True,False,1,0,34,2,3681,0,57,39,23,0,8,6,2,18,1,1,1,3,0,0
707,707,6991,73,False,False,True,False,False,43185.0,False,False,False,True,False,0,1,88,8,4124,0,637,607,537,6,42,16,6,30,2,9,3,6,0,0
708,708,3336,76,False,False,False,False,True,66375.0,False,False,True,False,False,0,1,96,7,3899,0,948,757,712,0,45,0,0,191,3,2,4,5,1,0
709,709,4301,53,False,False,False,True,False,35178.0,False,True,False,False,False,1,0,10,7,4214,0,59,41,23,1,13,2,2,18,1,1,1,2,1,1
710,710,1940,38,False,False,True,False,False,25252.0,False,True,False,False,False,1,0,26,8,4031,0,18,12,1,3,4,2,2,6,1,1,0,2,0,0
711,711,1272,59,False,False,False,True,False,55250.0,True,False,False,False,False,0,1,49,5,4295,0,903,837,664,58,83,32,0,66,4,7,5,10,0,0
712,712,1388,49,False,False,True,False,False,33249.0,True,False,False,False,False,1,0,11,6,4173,0,112,70,6,10,21,19,14,42,2,2,1,3,0,0
713,713,1044,71,False,False,True,False,False,58398.0,False,False,True,False,False,0,0,44,4,4090,0,596,547,299,5,201,21,21,49,3,5,4,8,0,0
714,714,6969,42,False,False,True,False,False,50272.0,False,False,True,False,False,1,0,75,7,4005,0,233,229,99,13,66,43,8,4,3,4,1,5,0,0
715,715,10479,49,False,False,False,False,True,76618.0,False,True,False,False,False,0,0,64,1,4248,0,1511,1364,749,40,294,121,160,147,1,3,2,5,0,0
716,716,3619,64,True,False,False,False,False,87305.0,False,False,False,True,False,0,0,19,2,4323,0,1152,1072,345,25,501,63,138,80,1,5,3,8,1,1
717,717,1715,46,False,False,True,False,False,25851.0,False,False,True,False,False,1,0,45,7,4182,0,48,43,9,4,18,7,5,5,2,2,0,3,0,0
718,718,10159,54,False,False,True,False,False,58710.0,False,False,False,True,False,0,1,77,6,4134,0,1185,1011,440,81,368,0,122,174,6,11,5,9,0,0
719,719,1463,66,False,False,True,False,False,45160.0,True,False,False,False,False,1,1,9,7,3771,0,21,18,8,2,5,3,0,3,1,1,0,2,0,0
720,720,5114,59,False,False,False,True,False,74806.0,False,True,False,False,False,0,1,1,4,4236,0,965,956,670,9,249,0,28,9,2,5,4,5,0,0
721,721,4990,70,False,False,True,False,False,59111.0,False,True,False,False,False,0,0,90,7,4102,0,869,714,524,0,134,28,28,155,1,11,1,8,0,0
722,722,4329,40,False,False,False,False,True,18988.0,False,True,False,False,False,1,0,43,7,3716,0,16,15,6,0,6,2,1,1,2,1,0,3,0,0
723,723,10936,59,False,False,True,False,False,72190.0,False,True,False,False,False,0,0,79,3,4180,0,1947,1698,597,166,597,172,166,249,1,5,6,4,0,0
724,724,4692,48,False,False,True,False,False,7500.0,False,True,False,False,False,1,0,19,9,4376,0,71,39,7,0,12,13,7,32,5,4,1,2,1,1
725,725,7212,58,False,False,True,False,False,44794.0,False,True,False,False,False,0,1,99,6,3700,0,65,61,54,0,7,0,0,4,1,2,0,3,0,0
726,726,6086,69,False,False,True,False,False,80395.0,False,True,False,False,False,0,0,62,2,3897,0,1380,1332,445,25,706,80,76,48,1,6,5,12,1,0
727,727,437,48,False,False,False,True,False,75012.0,False,False,False,True,False,0,0,41,1,3834,0,1027,876,294,142,218,164,58,151,1,3,8,11,0,0
728,728,11171,59,False,False,False,True,False,56962.0,False,True,False,False,False,2,1,60,7,3940,0,411,385,292,3,77,10,3,26,7,6,3,5,0,0
729,729,11101,33,False,False,True,False,False,89891.0,False,False,True,False,False,0,0,17,4,4119,0,836,653,412,22,132,59,28,183,1,11,6,8,1,0
730,730,5329,75,False,False,False,False,True,35946.0,False,False,False,True,False,1,1,24,5,3954,0,11,11,8,0,3,0,0,0,1,0,0,3,0,0
731,731,610,71,False,False,False,False,True,53593.0,False,False,True,False,False,1,1,60,8,4370,0,480,437,349,4,78,6,0,43,8,7,2,6,0,0
732,732,9384,46,False,False,True,False,False,66373.0,False,True,False,False,False,1,1,57,3,4061,0,606,497,328,9,124,12,24,109,7,4,2,10,0,0
733,733,5956,76,False,False,False,False,True,45072.0,False,False,False,True,False,1,2,74,8,3935,0,284,254,144,2,99,7,2,30,5,6,1,4,0,0
734,734,10430,51,False,False,True,False,False,89694.0,False,False,False,True,False,1,1,22,5,3942,0,1472,1430,1126,28,211,37,28,42,3,4,3,4,3,0
735,735,7875,75,False,False,True,False,False,72025.0,False,True,False,False,False,0,0,46,2,3740,0,1677,1677,967,0,617,43,50,0,1,4,8,13,3,1
736,736,7072,51,False,False,True,False,False,67432.0,False,True,False,False,False,0,1,69,4,4136,0,1335,1165,432,79,341,177,136,170,2,8,5,4,0,0
737,737,6255,72,False,False,False,True,False,70545.0,False,False,True,False,False,0,1,29,2,3705,0,334,313,138,39,63,55,18,21,1,4,1,7,0,0
738,738,6516,35,False,True,False,False,False,17487.0,False,True,False,False,False,1,0,37,7,4147,0,18,12,0,0,1,7,4,6,1,1,0,2,0,0
739,739,5564,55,False,False,True,False,False,62882.0,False,False,True,False,False,0,1,26,4,4368,0,1338,1241,509,133,497,78,24,97,2,7,5,6,0,0
740,740,5682,71,False,False,False,False,True,64108.0,True,False,False,False,False,0,1,8,5,4142,0,1099,1078,948,10,86,13,21,21,4,6,9,11,0,0
741,741,7458,68,False,False,False,True,False,34941.0,False,False,True,False,False,1,1,26,8,4159,0,97,73,39,2,25,4,3,24,2,3,0,3,0,0
742,742,5237,74,False,False,False,False,True,48767.0,True,False,False,False,False,1,2,79,5,3858,0,63,53,28,1,21,3,0,10,3,2,1,3,0,0
743,743,7761,46,True,False,False,False,False,38702.0,False,False,True,False,False,1,0,71,6,4011,0,109,69,13,11,24,13,8,40,2,3,0,4,0,0
744,744,5278,60,False,False,True,False,False,82224.0,False,True,False,False,False,0,0,83,3,3834,0,902,862,307,26,360,138,31,40,1,6,9,5,1,0
745,745,3560,72,False,False,True,False,False,83844.0,False,False,True,False,False,0,0,57,1,4092,0,1574,1383,901,31,345,75,31,191,1,4,4,11,1,0
746,746,7235,49,True,False,False,False,False,17003.0,False,True,False,False,False,1,0,37,5,3881,0,38,31,2,5,12,4,8,7,3,2,0,4,0,0
747,747,10548,29,False,False,True,False,False,71163.0,True,False,False,False,False,0,0,30,1,3791,0,960,916,283,17,372,138,106,44,1,3,8,12,0,0
748,748,2281,54,False,False,True,False,False,33697.0,True,False,False,False,False,1,0,34,7,3966,0,28,17,4,3,7,0,3,11,1,1,0,2,1,0
749,749,4073,70,True,False,False,False,False,63564.0,False,True,False,False,False,0,0,0,6,3830,0,1215,1150,769,80,252,15,34,65,1,10,10,7,1,1
750,750,6974,52,False,False,False,False,True,83443.0,False,False,True,False,False,0,0,89,2,3859,0,1497,1413,518,42,742,55,56,84,1,6,10,5,0,0
751,751,7938,66,False,False,False,False,True,51518.0,False,False,True,False,False,0,1,92,3,3948,0,449,445,350,8,66,17,4,4,2,3,2,10,0,0
752,752,7094,49,False,False,True,False,False,58330.0,False,False,False,False,True,0,1,87,4,3865,0,1064,913,445,53,213,104,98,151,1,6,4,13,0,0
753,753,3667,55,False,False,True,False,False,80952.0,False,True,False,False,False,0,0,20,8,4165,0,1757,1713,778,178,689,41,27,44,1,8,5,11,3,1
754,754,7723,45,False,False,True,False,False,75507.0,False,False,True,False,False,0,0,56,3,3737,0,1440,1360,709,93,374,104,80,80,1,8,6,6,0,0
755,755,3870,46,True,False,False,False,False,63855.0,False,False,True,False,False,0,0,28,4,4184,0,1006,917,359,35,314,93,116,89,1,7,3,13,0,0
756,756,4012,52,False,False,False,False,True,62220.0,False,False,True,False,False,0,1,55,6,4366,0,1226,1214,799,12,375,16,12,12,5,7,6,5,0,1
757,757,5909,60,False,False,True,False,False,58512.0,False,True,False,False,False,0,1,25,8,3962,0,1171,1019,895,10,101,13,0,152,5,3,4,8,0,0
758,758,10470,45,False,False,False,True,False,40662.0,False,True,False,False,False,1,0,0,4,4150,0,92,69,40,2,23,0,4,23,2,2,1,3,0,0
759,759,6488,65,False,False,False,False,True,38829.0,False,True,False,False,False,0,1,86,5,3763,0,99,83,76,0,7,0,0,16,1,3,2,2,0,0
760,760,10270,43,True,False,False,False,False,35523.0,False,True,False,False,False,1,0,8,7,3948,0,66,55,11,5,22,12,5,11,2,3,0,3,0,0
761,761,6887,57,False,False,True,False,False,79146.0,True,False,False,False,False,1,1,33,6,3745,0,564,548,245,16,223,21,43,16,2,8,1,8,0,0
762,762,6406,36,False,False,False,True,False,78285.0,False,True,False,False,False,0,0,13,3,3923,0,1427,1387,647,107,391,175,67,40,1,6,4,10,0,0
763,763,7573,46,False,False,False,False,True,31626.0,True,False,False,False,False,1,0,12,7,4094,0,86,52,39,1,9,2,1,34,1,2,1,2,1,1
764,764,4508,72,False,False,True,False,False,75127.0,True,False,False,False,False,0,0,92,1,3717,0,833,606,203,35,305,46,17,227,1,2,11,5,0,0
765,765,221,69,False,False,True,False,False,48726.0,False,True,False,False,False,0,1,90,6,4107,0,242,183,138,3,38,4,0,59,3,3,2,4,0,0
766,766,5331,47,False,False,True,False,False,74985.0,False,True,False,False,False,0,0,8,2,4335,0,1869,1783,587,51,898,247,0,86,1,3,6,7,0,0
767,767,1911,37,False,False,True,False,False,67430.0,False,False,True,False,False,0,0,6,6,4341,0,1364,1243,595,97,291,127,133,121,1,11,5,12,0,0
768,768,20,59,True,False,False,False,False,46891.0,False,True,False,False,False,0,1,91,4,3980,0,183,122,43,12,23,29,15,61,1,2,1,4,0,0
769,769,8786,68,False,False,False,True,False,62058.0,False,True,False,False,False,0,1,52,6,4078,0,450,392,301,7,74,10,0,58,4,6,1,7,0,0
770,770,10582,45,False,False,True,False,False,72063.0,False,True,False,False,False,0,1,3,2,4040,0,758,668,180,32,348,76,32,90,2,5,2,12,0,0
771,771,1915,73,False,False,False,False,True,78939.0,False,True,False,False,False,0,0,57,3,3878,0,1507,1302,794,115,243,150,0,205,1,8,5,6,0,0
772,772,8897,59,False,False,True,False,False,42720.0,True,False,False,False,False,1,1,9,8,4110,0,654,542,392,5,91,28,26,112,8,7,3,7,0,1
773,773,2371,52,False,False,True,False,False,33622.0,False,True,False,False,False,1,1,22,7,4121,0,81,69,39,1,22,3,4,12,3,2,0,4,0,0
774,774,4303,67,False,False,False,False,True,6835.0,False,False,True,False,False,0,1,76,20,4247,0,137,125,107,2,12,2,2,12,0,0,0,1,0,0
775,775,6825,71,False,False,True,False,False,41452.0,False,False,True,False,False,1,1,86,7,4159,0,16,16,13,0,3,0,0,0,1,1,0,2,0,0
776,776,1072,59,False,False,False,False,True,40760.0,True,False,False,False,False,0,1,64,6,3982,0,93,87,70,0,17,0,0,6,2,2,1,3,0,0
777,777,4964,66,False,False,False,False,True,74250.0,False,False,True,False,False,0,0,90,1,3833,0,1158,1158,680,11,392,75,0,0,1,2,11,4,0,0
778,778,2461,69,False,False,False,True,False,51124.0,True,False,False,False,False,1,1,79,3,3872,0,43,39,26,1,11,0,1,4,2,1,0,3,0,0
779,779,10736,53,False,False,True,False,False,72258.0,True,False,False,False,False,0,1,28,2,3969,0,1525,1391,522,0,522,227,120,134,2,6,9,5,0,0
780,780,3194,50,False,False,False,False,True,71466.0,True,False,False,False,False,0,0,86,1,3764,0,1230,1230,412,12,546,78,182,0,1,4,4,10,0,0
781,781,10839,48,False,False,True,False,False,36283.0,False,False,True,False,False,1,1,42,4,3755,0,29,24,6,5,5,8,0,5,2,1,0,3,0,0
782,782,49,54,False,False,True,False,False,20587.0,True,False,False,False,False,1,0,39,7,3728,0,25,16,2,3,6,4,1,9,1,1,1,2,0,0
783,783,4290,52,False,False,True,False,False,30467.0,False,True,False,False,False,1,0,8,7,3781,0,24,19,1,3,8,2,5,5,1,1,0,2,0,0
784,784,10219,52,False,False,True,False,False,31590.0,False,False,True,False,False,1,0,40,8,4055,0,38,35,6,2,15,6,6,3,1,1,0,3,0,0
785,785,4211,38,False,True,False,False,False,20425.0,False,True,False,False,False,1,0,5,7,4287,0,57,40,4,12,5,3,16,17,2,2,0,3,0,0
786,786,1135,64,False,False,False,True,False,17144.0,False,False,True,False,False,1,1,96,7,3813,0,47,41,18,2,19,0,2,6,5,3,0,4,0,0
787,787,6299,56,False,False,False,False,True,42564.0,False,False,False,True,False,0,1,28,7,4222,0,813,615,324,48,186,39,18,198,6,6,8,4,1,1
788,788,10846,46,False,False,False,True,False,43783.0,False,True,False,False,False,1,0,22,7,3710,0,629,490,327,9,125,25,4,139,6,7,1,8,1,0
789,789,347,48,False,False,True,False,False,40780.0,False,False,False,True,False,0,1,30,9,4338,0,377,343,229,27,71,13,3,34,4,7,1,5,0,0
790,790,6543,79,False,False,False,True,False,62847.0,False,False,True,False,False,0,0,45,2,4209,0,1612,1551,521,168,706,80,76,61,1,3,6,4,0,0
791,791,10446,67,False,False,False,False,True,82017.0,False,True,False,False,False,0,0,58,2,4278,0,729,706,184,23,446,30,23,23,1,5,4,7,3,1
792,792,3479,74,False,False,True,False,False,16813.0,True,False,False,False,False,0,0,49,7,4024,0,50,37,4,8,11,12,2,13,1,2,0,3,1,0
793,793,11075,46,False,False,True,False,False,51267.0,False,True,False,False,False,1,1,37,4,3922,0,270,258,183,2,64,7,2,12,4,3,3,5,0,0
794,794,4442,63,False,False,True,False,False,46524.0,True,False,False,False,False,0,1,70,3,4129,0,177,125,31,19,35,26,14,52,2,1,1,5,0,0
795,795,199,62,False,False,False,True,False,45183.0,True,False,False,False,False,0,0,33,7,4204,0,315,303,219,3,60,12,9,12,1,4,1,7,1,0
796,796,6722,70,False,False,False,False,True,70421.0,False,True,False,False,False,0,1,98,6,3680,0,767,732,479,28,136,75,14,35,3,10,3,7,0,0
797,797,796,59,True,False,False,False,False,60161.0,False,False,False,True,False,0,1,17,8,4293,0,1071,894,584,44,212,46,8,177,3,11,4,8,0,0
798,798,3749,51,False,False,True,False,False,73926.0,False,False,True,False,False,0,0,54,3,4163,0,1580,1565,627,91,597,159,91,15,1,6,5,12,0,0
799,799,8523,56,False,False,True,False,False,19329.0,False,True,False,False,False,1,0,39,8,3876,0,60,55,24,1,16,12,2,5,3,4,0,3,0,0
800,800,310,54,False,False,False,True,False,61872.0,False,True,False,False,False,0,1,81,4,3877,0,573,557,330,5,159,36,27,16,4,4,4,9,0,0
801,801,8629,68,False,False,True,False,False,46984.0,False,False,False,False,True,1,1,71,5,4139,0,41,33,19,1,10,2,1,8,1,1,0,3,0,0
802,802,236,73,False,False,True,False,False,34838.0,False,True,False,False,False,1,1,62,6,4205,0,170,123,28,23,29,29,14,47,3,2,1,4,0,0
803,803,9930,80,False,False,False,False,True,82716.0,True,False,False,False,False,0,0,8,2,3915,0,1167,1145,606,148,228,15,148,22,1,6,8,13,0,0
804,804,3483,66,False,False,True,False,False,48192.0,False,True,False,False,False,0,0,76,8,4128,0,1526,1497,1039,43,204,153,58,29,3,2,8,12,3,1
805,805,4599,48,False,False,False,True,False,49681.0,False,True,False,False,False,0,2,66,7,3916,0,458,437,411,0,26,0,0,21,6,7,1,7,0,0
806,806,7326,53,False,False,False,True,False,56850.0,False,True,False,False,False,0,1,83,2,3777,0,63,63,34,1,19,2,7,0,1,1,1,3,0,0
807,807,7352,67,False,False,True,False,False,55267.0,False,True,False,False,False,0,1,28,3,3930,0,405,360,161,28,136,32,3,45,4,3,4,6,0,0
808,808,2350,52,False,False,True,False,False,59666.0,False,True,False,False,False,1,1,87,8,4143,0,1027,894,623,53,178,23,17,133,7,3,2,8,1,0
809,809,9145,52,False,False,True,False,False,72504.0,True,False,False,False,False,0,1,43,2,4128,0,1478,1384,604,26,470,123,161,94,2,5,9,6,0,0
